itemId,sourceFile,contentBankKey,routeKey,moduleKey,categoryId,taskType,answerMode,responseSurface,status,reviewOnly,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,v02ApplyGateStatus,productionFlag,quarantineFlag,sourceRowId,targetFamily,reviewGroup,targetId,variantFamilyId,supportPolicy,evidenceType,sourceCleanupBatch,feedbackCleanupBatch,missingMetadataFields,metadataRiskLevel,recommendedManifestAction
b1_connector_090,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_seitdem,time_seitdem,connectors_time_seitdem_recognition_90,time_seitdem,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_091,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,review,,,,true,,false,false,,connectors_time_seitdem,time_seitdem,connectors_time_seitdem_sibling_91,time_seitdem,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_092,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_time_seitdem,time_seitdem,connectors_time_seitdem_sibling_92,time_seitdem,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_093,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_time_seitdem,time_seitdem,connectors_time_seitdem_sibling_93,time_seitdem,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_094,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_seitdem,time_bis,connectors_time_seitdem_recognition_94,time_bis,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_095,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_seitdem,time_bis,connectors_time_seitdem_sibling_95,time_bis,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_096,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_time_seitdem,time_bis,connectors_time_seitdem_sibling_96,time_bis,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_097,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_time_seitdem,time_bis,connectors_time_seitdem_sibling_97,time_bis,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_098,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,review,,,,true,,false,false,,connectors_time_während,time_solange,connectors_time_während_sibling_98,time_solange,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_099,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,review,,,,true,,false,false,,connectors_time_während,time_solange,connectors_time_während_sibling_99,time_solange,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_100,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_time_während,time_solange,connectors_time_während_sibling_100,time_solange,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_101,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_reason_weil,repair_weil_order,connectors_reason_weil_repair_101,repair_weil_order,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_102,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_reason_weil,repair_denn_order,connectors_reason_weil_repair_102,repair_denn_order,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_103,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_reason_weil,repair_deshalb_order,connectors_reason_weil_repair_103,repair_deshalb_order,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_104,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_contrast_obwohl,repair_obwohl_order,connectors_contrast_obwohl_repair_104,repair_obwohl_order,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_105,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_contrast_obwohl,repair_trotzdem_order,connectors_contrast_obwohl_repair_105,repair_trotzdem_order,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_106,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_purpose_damit,repair_damit_subject,connectors_purpose_damit_repair_106,repair_damit_subject,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_107,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_purpose_damit,repair_umzu_infinitive,connectors_purpose_damit_repair_107,repair_umzu_infinitive,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_108,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_wenn,repair_wenn_als,connectors_time_wenn_repair_108,repair_wenn_als,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_109,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_wenn,repair_wenn_future,connectors_time_wenn_repair_109,repair_wenn_future,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_110,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_bevor,repair_bevor,connectors_time_bevor_repair_110,repair_bevor,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_111,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_bevor,repair_nachdem,connectors_time_bevor_repair_111,repair_nachdem,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_112,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,review,,,,true,,false,false,,connectors_time_während,repair_solange,connectors_time_während_repair_112,repair_solange,hidden,auto_core,,,,low,MANIFEST_SAFE
b1_connector_113,content/b1-connectors.js,connectors,connectors,connectors,,grammar_cloze,typed_short,,active,,,,true,,false,false,,connectors_purpose_deshalb,repair_sodass_order,connectors_purpose_deshalb_repair_113,repair_sodass_order,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_connector_114,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_reason_weil,repair_denn_weil,connectors_reason_weil_repair_114,repair_denn_weil,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_115,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_reason_weil,repair_deshalb_choice,connectors_reason_weil_repair_115,repair_deshalb_choice,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_116,content/b1-connectors.js,connectors,connectors,connectors,,production_card,,,active,,,false,true,production_isolated_v0_85_6a_2,true,false,,connectors_reason_weil,production_reason,connectors_reason_weil_production_seed_116,production_reason,self_marked_reveal,,,,,low,MANIFEST_SAFE
b1_connector_117,content/b1-connectors.js,connectors,connectors,connectors,,production_card,,,active,,,false,true,production_isolated_v0_85_6a_2,true,false,,connectors_contrast_obwohl,production_contrast,connectors_contrast_obwohl_production_seed_117,production_contrast,self_marked_reveal,,,,,low,MANIFEST_SAFE
b1_connector_118,content/b1-connectors.js,connectors,connectors,connectors,,production_card,,,active,,,false,true,production_isolated_v0_85_6a_2,true,false,,connectors_purpose_damit,production_purpose,connectors_purpose_damit_production_seed_118,production_purpose,self_marked_reveal,,,,,low,MANIFEST_SAFE
b1_connector_119,content/b1-connectors.js,connectors,connectors,connectors,,production_card,,,active,,,false,true,production_isolated_v0_85_6a_2,true,false,,connectors_time_bevor,production_time,connectors_time_bevor_production_seed_119,production_time,self_marked_reveal,,,,,low,MANIFEST_SAFE
b1_connector_120,content/b1-connectors.js,connectors,connectors,connectors,,production_card,,,active,,,false,true,production_isolated_v0_85_6a_2,true,false,,connectors_time_nachdem,production_sequence,connectors_time_nachdem_production_seed_120,production_sequence,self_marked_reveal,,,,,low,MANIFEST_SAFE
b1_connector_v084_reason_001,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_reason_weil_denn_deshalb,connectors_reason_weil_denn_deshalb,connectors_reason_deshalb_recognition,v084_reason_weil_denn_deshalb,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_reason_002,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_reason_weil_denn_deshalb,connectors_reason_weil_denn_deshalb,connectors_reason_weil_cloze,v084_reason_weil_denn_deshalb,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_reason_003,content/b1-connectors.js,connectors,connectors,connectors,,error_repair,,,active,,,,true,,false,false,,connectors_reason_weil_denn_deshalb,connectors_reason_weil_denn_deshalb,connectors_reason_deshalb_repair,v084_reason_weil_denn_deshalb,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_reason_004,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_reason_weil_denn_deshalb,connectors_reason_weil_denn_deshalb,connectors_reason_denn_contrast,v084_reason_weil_denn_deshalb,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_contrast_001,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_aber_recognition,v084_contrast_obwohl_trotzdem_aber,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_contrast_002,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_trotzdem_cloze,v084_contrast_obwohl_trotzdem_aber,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_contrast_003,content/b1-connectors.js,connectors,connectors,connectors,,error_repair,,,active,,,,true,,false,false,,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_obwohl_repair,v084_contrast_obwohl_trotzdem_aber,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_contrast_004,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_obwohl_trotzdem_aber,connectors_contrast_trotzdem_contrast,v084_contrast_obwohl_trotzdem_aber,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_purpose_001,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_purpose_damit_umzu_sodass,connectors_purpose_damit_umzu_sodass,connectors_purpose_damit_recognition,v084_purpose_damit_umzu_sodass,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_purpose_002,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_purpose_damit_umzu_sodass,connectors_purpose_damit_umzu_sodass,connectors_purpose_umzu_cloze,v084_purpose_damit_umzu_sodass,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_purpose_003,content/b1-connectors.js,connectors,connectors,connectors,,error_repair,,,active,,,,true,,false,false,,connectors_purpose_damit_umzu_sodass,connectors_purpose_damit_umzu_sodass,connectors_purpose_damit_repair,v084_purpose_damit_umzu_sodass,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_purpose_004,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_purpose_damit_umzu_sodass,connectors_purpose_damit_umzu_sodass,connectors_purpose_umzu_contrast,v084_purpose_damit_umzu_sodass,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_time_001,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_wenn_als_bevor_nachdem,connectors_time_wenn_als_bevor_nachdem,connectors_time_als_recognition,v084_time_wenn_als_bevor_nachdem,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_time_002,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_time_wenn_als_bevor_nachdem,connectors_time_wenn_als_bevor_nachdem,connectors_time_bevor_cloze,v084_time_wenn_als_bevor_nachdem,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_time_003,content/b1-connectors.js,connectors,connectors,connectors,,error_repair,,,active,,,,true,,false,false,,connectors_time_wenn_als_bevor_nachdem,connectors_time_wenn_als_bevor_nachdem,connectors_time_nachdem_repair,v084_time_wenn_als_bevor_nachdem,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_time_004,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_time_wenn_als_bevor_nachdem,connectors_time_wenn_als_bevor_nachdem,connectors_time_wenn_contrast,v084_time_wenn_als_bevor_nachdem,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_sequence_001,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_sequence_addition_alternative,connectors_sequence_addition_alternative,connectors_sequence_dann_recognition,v084_sequence_addition_alternative,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_sequence_002,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_sequence_addition_alternative,connectors_sequence_addition_alternative,connectors_sequence_danach_cloze,v084_sequence_addition_alternative,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_sequence_003,content/b1-connectors.js,connectors,connectors,connectors,,error_repair,,,active,,,,true,,false,false,,connectors_sequence_addition_alternative,connectors_sequence_addition_alternative,connectors_addition_ausserdem_repair,v084_sequence_addition_alternative,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_sequence_004,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_sequence_addition_alternative,connectors_sequence_addition_alternative,connectors_alternative_oder_contrast,v084_sequence_addition_alternative,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_condition_001,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_condition_wenn_falls,connectors_condition_wenn_falls,connectors_condition_falls_recognition,v084_condition_wenn_falls,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_condition_002,content/b1-connectors.js,connectors,connectors,connectors,,word_order_cloze,,,active,,,,true,,false,false,,connectors_condition_wenn_falls,connectors_condition_wenn_falls,connectors_condition_wenn_cloze,v084_condition_wenn_falls,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_condition_003,content/b1-connectors.js,connectors,connectors,connectors,,error_repair,,,active,,,,true,,false,false,,connectors_condition_wenn_falls,connectors_condition_wenn_falls,connectors_condition_falls_repair,v084_condition_wenn_falls,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v084_condition_004,content/b1-connectors.js,connectors,connectors,connectors,,connector_choice,,,active,,,,true,,false,false,,connectors_condition_wenn_falls,connectors_condition_wenn_falls,connectors_condition_falls_contrast,v084_condition_wenn_falls,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v085_variable_weil_001,content/b1-connectors.js,connectors,connectors,connectors,,variable_error_repair,edit_text,,active,,,,true,,false,false,,connectors_v085_repair_weil_word_order,connectors_v085_repair_weil_word_order,connectors_v085_repair_weil_word_order_variable,v085_repair_weil_word_order,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v085_variable_deshalb_001,content/b1-connectors.js,connectors,connectors,connectors,,variable_error_repair,edit_text,,active,,,,true,,false,false,,connectors_v085_repair_deshalb_v2,connectors_v085_repair_deshalb_v2,connectors_v085_repair_deshalb_v2_variable,v085_repair_deshalb_v2,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v085_transform_weil_001,content/b1-connectors.js,connectors,connectors,connectors,,transformation,typed_text,,active,,,,true,,false,false,,connectors_v085_transform_weil,connectors_v085_transform_weil,connectors_v085_transform_weil_sentence,v085_transform_weil,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v085_transform_obwohl_001,content/b1-connectors.js,connectors,connectors,connectors,,transformation,typed_text,,active,,,,true,,false,false,,connectors_v085_transform_obwohl,connectors_v085_transform_obwohl,connectors_v085_transform_obwohl_sentence,v085_transform_obwohl,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v085_transform_umzu_001,content/b1-connectors.js,connectors,connectors,connectors,,transformation,typed_text,,active,,,,true,,false,false,,connectors_v085_transform_um_zu,connectors_v085_transform_um_zu,connectors_v085_transform_um_zu_sentence,v085_transform_um_zu,after_answer,,,,,low,MANIFEST_SAFE
b1_connector_v085_transform_damit_001,content/b1-connectors.js,connectors,connectors,connectors,,transformation,typed_text,,active,,,,true,,false,false,,connectors_v085_transform_damit,connectors_v085_transform_damit,connectors_v085_transform_damit_sentence,v085_transform_damit,after_answer,,,,,low,MANIFEST_SAFE
b1_cases_articles_nom_acc_masc_001,content/b1-cases-articles.js,cases_articles,cases_articles,cases_articles,CASES_ARTICLES,multiple_choice,selected_choice_value,,active,,,,true,,false,false,,cases_articles_nom_acc_masc_definite,cases_articles_nom_acc_masc_definite,cases_articles_nom_acc_masc_definite_recognition_subject,cases_articles_nom_acc_masc_definite,after_answer,auto_core,,,,low,MANIFEST_SAFE
b1_cases_articles_nom_acc_masc_002,content/b1-cases-articles.js,cases_articles,cases_articles,cases_articles,CASES_ARTICLES,grammar_cloze,typed,,active,,,,true,,false,false,,cases_articles_nom_acc_masc_definite,cases_articles_nom_acc_masc_definite,cases_articles_nom_acc_masc_definite_cloze_object,cases_articles_nom_acc_masc_definite,after_answer,auto_core,,,,low,MANIFEST_SAFE
